word,pitch
おくりぬし【送り主】,オクリ＼ヌシ
おくりバント【送りバント】,オクリバ＼ント
おくりび【送り火】,オクリ＼ビ
おくりむかえ【送り迎え】,オクリム＼カエ
おくりもの【贈り物】,オクリモノ￣
おくる【送る】【贈る】,オクル￣
おくるま【お車《×御》】,オク＼ルマ
おくるみ《×御包》,オク＼ルミ
おくれ【後れ】【遅れ】,オクレ￣
おくれげ【後れ毛】,オクレケ゚￣
おくれざき【後れ咲き】,オクレザキ￣
おくればせ【遅ればせ】【後ればせ】,オクレバセ￣
おくれる【遅れる】【後れる】,オクレル￣
おけ《×桶》,オ＼ケ
おけが《×御怪我》,オケ＼カ゚
おけがわ【桶川】［地名］,オケカ゚ワ￣
おけしょう【お化粧《×御》】,オケショー￣
おけはざま【桶狭間】［地名］,オケハ＼ザマ
おけぶろ【おけ風呂《×桶》】,オケブロ￣
おけや【おけ屋《×桶》】,オケヤ￣
おけら《×螻蛄》,オケラ￣
おけら《×朮》［植物］,オケラ￣
おける《×於》,オケ＼ル
おげんき【お元気《×御》】,オゲ＼ンキ
おこいちゃ【お濃い茶《×御》】,オコ＼イチャ
おこう【お香《×御》】,オコー￣
おこうこ【お香こ《×御香香》】［食］,オコーコ￣
おこうこう【お香々《×御》】［食］,オコーコー￣
おこえ【お声《×御》】,オコエ￣
おこえがかり【お声がかり《×御》】,オコエカ゚＼カリ
おごおり【小郡】［地名］,オコ゚＼ーリ
おごおり【小郡】［地名］,オコ゚＼ーリ
おこがましい《×烏滸》,オコカ゚マシ＼イ
おこげ【お焦げ《×御》】,オコ＼ケ゚
おこごと【お小言《×御》】,オコ＼コ゚ト
おこさま【お子様《×御》】,オコサマ￣
おこざら【お小皿《×御》】,オコ＼ザラ
おこさん【お子さん《×御》】,オコサン￣
おこし【お越し《×御》】,オコシ￣
おこし【お腰《×御》】,オコ＼シ
おこし,オコ＼シ
おこしいれ【おこし入れ《×御輿》】,オコシイレ￣
おこす【起こす】【興す】【おこす《×熾》】,オコ＼ス
おこぜ《×鰧》,オコ＼ゼ
おごせ【越生】［地名］,オ＼コ゚セ
おごそか【厳か】,オコ゚＼ソカ
おこそずきん【おこそ頭巾《×御高祖》】,オコソズ＼キン
おこた,オコ＼タ
おこたり【怠り】,オコタリ￣
おこたる【怠る】,オコタ＼ル
おこつ【お骨《×御》】,オコツ￣
おこづかい【お小遣い《×御》】,オコ＼ズカイ
おことば《×御》,オコトバ￣
おこない【行い】,オコナイ￣
おこないすます【行い澄ます】,オコナイスマ＼ス
おこなう【行う】,オコナウ￣
おこなわれる【行われる】,オコナワレル￣
おこのうし【御小直衣】［歴史］,オコノ＼ーシ
おこのみ【お好み《×御》】,オコノミ￣
おこのみしだい【お好みしだい《×御》】,オコノミシ＼ダイ
おこのみやき【お好み焼き《×御》】,オコノミヤキ￣
おごのり《×海髪海苔》［食］,オコ゚＼ノリ
おこぼれ《×零》,オコ＼ボレ
おこめ【お米《×御》】,オコメ￣
おこめや【お米屋《×御》】,オコメヤ￣
おこも《×御薦》,オコモ￣
おこもり【お籠もり《×御》】,オコモリ￣
おこり【起こり】,オコリ＼
おこり《×瘧》,オコリ＼
おごり《×奢》,オコ゚リ￣
おごり《×驕，傲》,オコ゚リ￣
おこりじょうご【怒り上戸】,オコリジョ＼ーコ゚
おこりっぽい【怒りっぽい】,オコリッポ＼イ
おこりんぼう【怒りん坊】,オコリ＼ンボー
おこる【起こる】【興る】【おこる《×熾》】,オコ＼ル
おこる【怒る】,オコ＼ル
おごる《×奢》,オコ゚ル￣
おごる《×驕，傲》,オコ゚ル￣
おこわ《×御強》,オコワ￣
おさ《×長》,オ＼サ
おさ《×筬》,オ＼サ
おさい【お菜《×御》】,オサイ￣
おさいせん【おさい銭《×御賽》】,オサイセン￣
おさえ【押さえ】【抑え】,オサエ＼
おさえきる【抑えきる】,オサエキ＼ル
おさえこみ【抑え込み】,オサエコミ￣
おさえこむ【押さえ込む】【抑え込む】,オサエコ＼ム
おさえつける【押さえつける】【抑えつける】,オサエつケ＼ル
おさえる【押さえる】,オサエ＼ル
おさおさ,オ＼サオサ
おさかき《×御榊》,オサ＼カキ
おさがり【お下がり《×御》】,オサ＼カ゚リ
おさき【お先《×御》】,オサキ￣
おさきぼう【お先棒《×御》】,オサキボー￣
おさきまっくら【お先真っ暗《×御》】,オサキマック＼ラ
おさげ《×御下》,オサ＼ケ゚
おざさ《×小笹》［植物］,オザサ￣
おざしき【お座敷《×御》】,オザしキ￣
おさだまり【お定まり《×御》】,オサダマリ￣
おさつ《×御薩》,オサ＼ツ
おさつ【お札《×御》】,オサツ￣
おさと【お里《×御》】,オサト￣
おさない【幼い】,オサナ＼イ
おさながお【幼顔】,オサナカ゚オ￣
おさなご【幼子】,オサナ＼コ゚
おさなごころ【幼心】,オサナコ゚＼コロ
おさなともだち【幼友達】,オサナト＼モダチ
おさななじみ【幼なじみ《×馴染》】,オサナナ＼ジミ
おざなり《×御座成》,オザナリ￣
おさふね【長船】［地名］,オサ＼フネ
おさまり【収まり】,オサマリ￣
おさまる【治まる】【収まる】【修まる】【納まる】,オサマ＼ル
おさむい【お寒い《×御》】,オサムイ￣
おさめ【納め】,オサメ＼
おさめもの【納め物】,オサメモノ￣
おさめる【治める】【収める】【修める】【納める】,オサメ＼ル
おさらい《×御浚》,オサライ￣
おさらば,オサ＼ラバ
おさん【お産《×御》】,オサン￣
おさんじ【お三時《×御》】,オサ＼ンジ
おし【押し】,オシ￣
おじ【伯父】【叔父】,オジ￣
おしあい【押し合い】,オシアイ￣
おしあいへしあい【押し合いへし合い】,オシア＼イ・ヘシア＼イ
おしあう【押し合う】,オシア＼ウ
おしあげ【押上】［地名］,オシアケ゚￣
おしあける【押し開ける】,オシアケ＼ル
おしあげる【押し上げる】,オシアケ゚＼ル
おしあてる【押し当てる】,オシアテ＼ル
おしあゆ【押しあゆ《×鮎》】［食］,オシアユ￣
おしい【惜しい】,オシ＼イ
おじい,オジ＼ー
おじいさま【おじい様《×御祖父，爺》】,オジ＼ーサマ
おじいさん《×御祖父，爺》,オジ＼ーサン
おしいた【押し板】,オシイタ￣
おしいただく【押し頂く】,オシイタダ＼ク
おじいちゃん《×御祖父，爺》,オジ＼ーチャン
おしいる【押し入る】,オシイ＼ル
おしいれ【押し入れ】,オシイレ￣
おじうえ【伯父上】【叔父上】,オジ＼ウエ
おしうり【押し売り】,オシウリ￣
おしえ【教え】,オシエ￣
おしえ【押し絵】,オシエ￣
おしえご【教え子】,オシエコ゚￣
おしえこむ【教え込む】,オシエコ＼ム
おしえざいく【押し絵細工】,オシエザ＼イク
おしえさとす【教え諭す】,オシエサト＼ス
おしえて【教え手】,オシエテ￣
おしえる【教える】,オシエル￣
おしか【牡鹿】［地名］,オしカ￣
おじか【雄鹿《×牡》】,オジカ￣
おしかえす【押し返す】,オしカ＼エス
おしかくす【押し隠す】,オしカく＼ス
おしかけにょうぼう【押しかけ女房】,オしカケニョ＼ーボー
おしかける【押しかける】,オしカケ＼ル
おしかた【押し方】,オしカタ￣
おしがた【押し形】【押し型】,オシカ゚タ￣
おしかはんとう【牡鹿半島】［地名］,オしカハ＼ントー
おしがり【押し借り】,オシカ゚リ￣
おしがる【惜しがる】,オシカ゚＼ル
おじぎ《×御辞儀》,オジキ゚￣
おしきせ【お仕着せ《×御》】,オシきセ￣
おじぎそう《×含羞草》,オジキ゚ソー￣
おしぎみ【押し気味】,オシキ゚ミ￣
おしきり【押し切り】,オしキリ￣
おしきりちょう【押し切り帳】,オしキリチョー￣
おしきる【押し切る】,オしキ＼ル
おしくも【惜しくも】,オ＼しクモ
おしくら【押しくら《×競》】,オしクラ￣
おしくらまんじゅう【押しくらまんじゅう《×競饅頭》】,オしクラマ＼ンジュー
おしげ【惜しげ】,オシケ゚￣
おじけ《×怖》,オジケ￣
おじけづく《×怖》,オジケズ＼ク
おじける《×怖》,オジケル￣
おしごと【お仕事《×御》】,オシ＼コ゚ト
おしこみ【押し込み】,オしコミ￣
おしこみごうとう【押し込み強盗】,オしコミゴ＼ートー
おしこむ【押し込む】,オしコ＼ム
おしこめる【押し込める】,オしコメ＼ル
おしころす【押し殺す】,オしコロ＼ス
おじさま【おじ様】【伯父様】【叔父様】,オジサマ￣
おじさん【おじさん】【伯父さん】【叔父さん】,オジサン￣
おしずし【押しずし《×寿司，鮨》】,オシ＼ズシ
おしすすめる【押し進める】,オシススメ＼ル
おしすすめる【推し進める】,オシススメ＼ル
おしずもう【押し相撲】,オシズ＼モー
おしせまる【押し迫る】,オしセマ＼ル
おじぞうさま【お地蔵様《×御》】,オジゾーサ＼マ
おじぞうさん【お地蔵さん《×御》】,オジゾーサン￣
おしたおし【押し倒し】［相撲］,オしタオシ￣
おしたおす【押し倒す】,オしタオ＼ス
おしたじ【お下地《×御》】,オしタ＼ジ
おしだし【押し出し】,オシダシ￣
おしだす【押し出す】,オシダ＼ス
おしたてる【押し立てる】,オしタテ＼ル
おしだまる【押し黙る】,オシダマ＼ル
おしちや【お七夜《×御》】,オしチヤ￣
おじちゃん【おじちゃん】【伯父ちゃん】【叔父ちゃん】,オジチャン￣
おしつけがましい【押しつけがましい】,オシつケカ゚マシ＼イ
おしつける【押しつける】,オシつケ＼ル
おしっこ［幼児語］,オし＼ッコ
おしつぶす【押しつぶす】,オしツブ＼ス
おしつまる【押し詰まる】,オしツマ＼ル
おしつめる【押し詰める】,オしツメ＼ル
おして【押し手】,オしテ￣
おして【押して】,オしテ￣
おしてしるべし【推して知るべし】,オしテ￣・シルベ＼シ
おしとおす【押し通す】,オしト＼ース
おしとどめる【押しとどめる】,オしトドメ＼ル
おしどり《×鴛鴦》,オシ＼ドリ
おしながす【押し流す】,オシナカ゚＼ス
おしなべて《×押並》,オシナ＼ベテ
おしのける【押しのける《×退》】,オシノケ＼ル
おしのび【お忍び《×御》】,オシノビ￣
おしば【押し葉】,オ＼シバ
おしばい【お芝居《×御》】,オシ＼バイ
おしはかる【推し量る】,オシハカ＼ル
おしばな【押し花】,オシ＼バナ
おしひしぐ【押しひしぐ】,オシひシ＼ク゚
おしひらく【押し開く】,オシヒラ＼ク
おしひろげる【押し広げる】,オシヒロケ゚＼ル
おしひろげる【推し広げる】,オシヒロケ゚＼ル
おしひろめる【押し広める】,オシヒロメ＼ル
おしぶち【押し縁】,オシブチ￣
おしべ【雄しべ《×蕊》】,オ＼シベ
おしボタン【押しボタン】,オシボ＼タン
おしぼり《×御絞》,オシ＼ボリ
おしま【渡島】［地名］,オ＼シマ
おじま【尾島】［地名］,オジマ￣
おしまい【お仕舞《×御》】［芸能］,オシ＼マイ
おしまい《×御仕舞》,オシマイ￣
おしまくる【押しまくる《×捲》】,オシマク＼ル
おしまわす【押し回す】,オシマワ＼ス
おしみなく【惜しみなく】,オシミナ＼ク
おしむ【惜しむ】,オシ＼ム
おしむぎ【押し麦】,オシムキ゚￣
おしむける【押し向ける】,オシムケ＼ル
おしむべし【惜しむべし】,オシムベ＼シ
おしむらくは【惜しむらくは】,オシム＼ラクワ
おしめ【押し目】［経済］,オシメ￣
おしめ《×襁褓》,オシ＼メ
